Dose,Setting,Grind,brew_mass_grams,total_dissolved_solids_percent,extraction_percent,pH,Liking,Temp,Flavor.intensity,Acidity,Mouthfeel,Tea.floral,Fruit,Citrus,Green.veg,Paper.wood,Burnt,Cereal,Nutty,Dark.chocolate,Caramel,Bitter,Astringent,Roasted,Sour,Thick.viscous,Sweet,Rubber,target_brew_temperature,target_total_dissolved_solids_percent,target_extraction_percent
176.1,4LG,3,2830.5,1.47,23.62768313,5.01,7,3,3,3,3,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,90,1.5,24
176.1,2SM,5,2819.1,1.02,16.32868825,4.97,7,5,2,3,3,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,93,1.0,16
140.3,3LG,3,2814.3,1.0,20.05915895,5.08,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93,1.0,20
120.0,4LG,3,2842.7,1.01,23.92605833,5.13,5,3,2,3,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,93,1.0,24
215.3,5SM,5,2790.9,1.31,16.98132373,4.94,5,4,2,4,2,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,93,1.25,16
176.1,1SM,3,2807.4,1.34,21.36238501,4.99,5,4,2,3,3,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,93,1.25,20
150.0,14SM,3,2834.6,1.24,23.43269333,5.1,5,3,3,3,3,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,93,1.25,24
265.0,6LG,5,2697.0,1.59,16.182,4.99,6,5,3,3,3,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,93,1.5,16
207.6,4SM,4,2744.6,1.48,19.56651252,5.02,4,4,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,93,1.5,20
176.1,4LG,3,2746.9,1.5,23.39778535,5.05,6,4,4,4,3,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,93,1.5,24
176.1,1SM,5,2873.1,1.03,16.8046167,4.97,8,4,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,1.0,16
145.0,6LG,3,2837.0,1.03,20.15248276,5.1,7,3,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87,1.0,20
119.0,4LG,3,2932.6,0.99,24.3972605,5.07,5,3,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,87,1.0,24
215.3,12LG,5,2879.3,1.31,17.51919647,5.05,8,3,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.25,16
176.1,12LG,3,2801.6,1.29,20.52279387,4.99,8,3,3,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,87,1.25,20
150.0,13SM,4,2901.1,1.24,23.98242667,5.08,7,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,1.25,24
252.7,5LG,5,2787.6,1.5,16.54689355,4.97,9,3,3,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,87,1.5,16
207.6,5LG,3,2793.6,1.44,19.37757225,5.04,7,2,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,1.5,20
176.1,4LG,3,2790.7,1.46,23.13697899,4.98,8,3,3,3,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,87,1.5,24
176.1,6LG,5,2891.0,1.0,16.41680863,5.0,6,3,2,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1.0,16
145.0,6LG,3,2886.9,1.07,21.30333103,5.12,7,3,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1.0,20
121.1,14SM,3,2926.0,0.95,22.95375723,5.07,6,4,3,4,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,90,1.0,24
215.3,5SM,5,2819.9,1.27,16.63387366,5.05,8,3,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,1.25,16
176.1,12LG,3,2834.5,1.32,21.24667802,5.08,8,2,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,90,1.25,20
149.0,4LG,3,2861.9,1.26,24.20130201,5.1,5,3,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1.25,24
252.7,5LG,5,2778.1,1.6,17.58986941,4.96,4,3,3,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,90,1.5,16
207.6,5LG,3,2800.4,1.5,20.23410405,5.04,9,4,3,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,90,1.5,20
176.1,4LG,3,2830.5,1.47,23.62768313,5.01,8,3,3,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,1.5,24
176.1,2SM,5,2819.1,1.02,16.32868825,4.97,5,4,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,93,1.0,16
140.3,3LG,3,2814.3,1.0,20.05915895,5.08,6,3,3,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,93,1.0,20
120.0,4LG,3,2864.8,1.04,24.82826667,5.07,6,4,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1.0,24
215.3,5SM,5,2790.9,1.31,16.98132373,4.94,6,3,2,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93,1.25,16
176.1,1SM,3,2807.4,1.34,21.36238501,4.99,4,4,4,2,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,93,1.25,20
150.0,14SM,3,2820.8,1.22,22.94250667,5.05,8,4,3,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,93,1.25,24
265.0,6LG,5,2727.0,1.57,16.15618868,5.03,7,4,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93,1.5,16
207.6,4SM,4,2744.6,1.48,19.56651252,5.02,8,3,3,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93,1.5,20
176.1,4LG,3,2746.9,1.5,23.39778535,5.05,8,2,3,3,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,93,1.5,24
176.1,1SM,5,2873.1,1.03,16.8046167,4.97,4,4,1,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,87,1.0,16
145.0,6LG,3,2958.2,1.01,20.6053931,5.06,9,3,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,87,1.0,20
119.0,4LG,3,2932.6,0.99,24.3972605,5.07,7,5,2,4,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,87,1.0,24
215.3,12LG,5,2850.7,1.3,17.21277288,5.07,8,4,3,4,3,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,87,1.25,16
176.1,12LG,3,2801.6,1.29,20.52279387,4.99,4,3,4,3,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,87,1.25,20
150.0,13SM,4,2842.2,1.34,25.39032,5.07,9,4,3,3,3,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,87,1.25,24
252.7,5LG,5,2798.9,1.5,16.61396913,5.08,8,3,3,3,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,87,1.5,16
207.6,5LG,3,2786.7,1.46,19.59817919,5.09,7,5,3,3,3,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,87,1.5,20
176.1,4LG,3,2790.7,1.46,23.13697899,4.98,6,4,3,4,2,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,87,1.5,24
176.1,6LG,5,2853.3,1.01,16.36475298,5.12,6,4,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,90,1.0,16
145.0,6LG,3,2867.1,1.05,20.76175862,5.15,7,4,4,3,2,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,90,1.0,20
121.1,14SM,3,2926.0,0.95,22.95375723,5.07,7,4,2,3,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,90,1.0,24
215.3,5SM,5,2821.2,1.3,17.03464933,5.08,3,4,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,90,1.25,16
176.1,12LG,3,2821.9,1.33,21.31247587,5.12,9,3,3,3,3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,90,1.25,20
149.0,4LG,3,2861.7,1.27,24.39167114,5.06,9,5,3,3,3,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,90,1.25,24
252.7,5LG,5,2778.1,1.6,17.58986941,4.96,4,4,2,4,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,90,1.5,16
207.6,5LG,3,2779.2,1.49,19.94705202,5.04,6,5,2,4,2,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,90,1.5,20
176.1,4LG,3,2830.5,1.47,23.62768313,5.01,7,3,3,3,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,90,1.5,24
176.1,2SM,5,2819.1,1.02,16.32868825,4.97,3,5,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,93,1.0,16
140.3,3LG,3,2814.3,1.0,20.05915895,5.08,7,5,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,93,1.0,20
120.0,4LG,3,2842.7,1.01,23.92605833,5.13,9,3,3,3,3,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,93,1.0,24
215.3,5SM,5,2846.7,1.28,16.92418021,5.08,7,4,2,4,3,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,93,1.25,16
176.1,1SM,3,2807.4,1.34,21.36238501,4.99,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.25,20
150.0,14SM,3,2834.6,1.24,23.43269333,5.1,7,4,3,4,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,93,1.25,24
265.0,6LG,5,2697.0,1.59,16.182,4.99,6,5,2,4,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,93,1.5,16
207.6,4SM,4,2755.5,1.58,20.97153179,5.09,6,4,4,3,3,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,93,1.5,20
176.1,4LG,3,2817.8,2.29,36.6426008,5.05,8,3,3,2,3,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,93,1.5,24
176.1,1SM,5,2873.1,1.03,16.8046167,4.97,7,4,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,1.0,16
145.0,6LG,3,2958.2,1.01,20.6053931,5.06,5,4,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,1.0,20
119.0,4LG,3,2932.6,0.99,24.3972605,5.07,5,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,1.0,24
215.3,12LG,5,2850.7,1.3,17.21277288,5.07,4,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,1.25,16
176.1,12LG,3,2801.6,1.29,20.52279387,4.99,7,3,2,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,87,1.25,20
150.0,13SM,4,2842.2,1.34,25.39032,5.07,6,3,3,2,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,87,1.25,24
252.7,5LG,5,2747.2,1.52,16.52451128,5.04,3,3,3,4,3,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,87,1.5,16
207.6,5LG,3,2793.7,1.49,20.05112235,5.06,6,4,2,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,87,1.5,20
176.1,4LG,3,2790.7,1.46,23.13697899,4.98,6,3,3,3,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,87,1.5,24
176.1,6LG,5,2862.8,1.0,16.25667235,5.06,8,3,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90,1.0,16
145.0,6LG,3,2878.0,1.05,20.84068966,5.09,6,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1.0,20
121.1,14SM,3,2926.0,0.95,22.95375723,5.07,4,4,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,1.0,24
215.3,5SM,5,2821.2,1.3,17.03464933,5.08,8,4,3,3,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,90,1.25,16
176.1,12LG,3,2818.0,1.3,20.80295287,5.12,7,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,1.25,20
149.0,4LG,3,2861.7,1.27,24.39167114,5.06,6,3,2,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,90,1.25,24
252.7,5LG,5,2778.1,1.6,17.58986941,4.96,3,3,1,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1.5,16
207.6,5LG,3,2779.2,1.49,19.94705202,5.04,5,3,2,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,90,1.5,20
176.1,4LG,3,2830.5,1.47,23.62768313,5.01,6,3,2,2,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,90,1.5,24
176.1,2SM,5,2819.1,1.02,16.32868825,4.97,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93,1.0,16
140.3,3LG,3,2814.3,1.0,20.05915895,5.08,6,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1.0,20
120.0,4LG,3,2842.7,1.01,23.92605833,5.13,7,5,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93,1.0,24
215.3,5SM,5,2795.9,1.33,17.27146772,5.04,7,4,2,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93,1.25,16
176.1,1SM,3,2807.4,1.34,21.36238501,4.99,5,4,3,3,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,93,1.25,20
150.0,14SM,3,2834.6,1.24,23.43269333,5.1,5,3,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93,1.25,24
265.0,6LG,5,2697.0,1.59,16.182,4.99,7,5,3,4,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,93,1.5,16
207.6,4SM,4,2760.8,1.5,19.94797688,5.03,7,4,3,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,93,1.5,20
176.1,4LG,3,2796.5,1.5,23.82027257,5.06,6,3,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93,1.5,24
176.1,1SM,5,2873.1,1.03,16.8046167,4.97,7,3,2,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,87,1.0,16
145.0,6LG,3,2905.9,0.97,19.43946897,5.01,3,3,3,5,3,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,87,1.0,20
119.0,4LG,3,2932.6,0.99,24.3972605,5.07,7,3,2,3,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,87,1.0,24
215.3,12LG,5,2811.1,1.07,13.97063168,5.08,7,3,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,87,1.25,16
176.1,12LG,3,2801.6,1.29,20.52279387,4.99,8,2,3,4,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,87,1.25,20
150.0,13SM,4,2919.5,1.095,21.31235,5.04,8,3,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,87,1.25,24
252.7,5LG,5,2747.2,1.52,16.52451128,5.04,4,3,3,4,3,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,87,1.5,16
207.6,5LG,3,2793.7,1.49,20.05112235,5.06,8,2,3,3,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,87,1.5,20
176.1,4LG,3,2790.7,1.46,23.13697899,4.98,9,3,3,3,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,87,1.5,24
176.1,6LG,5,2862.8,1.0,16.25667235,5.06,6,3,2,3,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,90,1.0,16
145.0,6LG,3,2878.0,1.05,20.84068966,5.09,2,3,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,90,1.0,20
121.1,14SM,3,2926.0,0.95,22.95375723,5.07,8,3,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,90,1.0,24
215.3,5SM,5,2837.0,1.245,16.40531816,5.01,4,3,3,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,90,1.25,16
176.1,12LG,3,2818.0,1.3,20.80295287,5.12,6,3,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,90,1.25,20
149.0,4LG,3,2859.9,1.45,27.83124161,5.02,8,3,2,3,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,90,1.25,24
252.7,5LG,5,2778.1,1.6,17.58986941,4.96,8,4,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,90,1.5,16
207.6,5LG,3,2798.6,1.45,19.54706166,5.01,6,3,3,4,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,90,1.5,20
176.1,4LG,3,2830.5,1.47,23.62768313,5.01,8,3,3,3,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,90,1.5,24
176.1,2SM,5,2819.1,1.02,16.32868825,4.97,8,3,2,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1.0,16
140.3,3LG,3,2814.3,1.0,20.05915895,5.08,8,3,2,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,93,1.0,20
120.0,4LG,3,2857.9,1.005,23.9349125,5.05,7,4,3,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,93,1.0,24
215.3,5SM,5,2795.9,1.33,17.27146772,5.04,4,3,3,5,3,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,93,1.25,16
176.1,1SM,3,2807.4,1.34,21.36238501,4.99,8,4,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,93,1.25,20
150.0,14SM,3,2831.3,1.215,22.93353,5.07,7,4,3,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,93,1.25,24
265.0,6LG,5,2735.6,1.585,16.36198491,4.98,4,4,3,4,3,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,93,1.5,16
207.6,4SM,4,2760.8,1.5,19.94797688,5.03,6,3,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,93,1.5,20
176.1,4LG,3,2796.5,1.5,23.82027257,5.06,3,2,2,3,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,93,1.5,24
176.1,1SM,5,2873.1,1.03,16.8046167,4.97,6,4,3,3,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,87,1.0,16
145.0,6LG,3,2958.2,1.01,20.6053931,5.06,6,4,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,1.0,20
119.0,4LG,3,2932.6,0.99,24.3972605,5.07,4,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.0,24
215.3,12LG,5,2850.7,1.3,17.21277288,5.07,4,4,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,87,1.25,16
176.1,12LG,3,2801.6,1.29,20.52279387,4.99,4,3,3,4,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,87,1.25,20
150.0,13SM,4,2842.2,1.34,25.39032,5.07,4,2,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,87,1.25,24
252.7,5LG,5,2798.9,1.5,16.61396913,5.08,4,3,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87,1.5,16
207.6,5LG,3,2786.7,1.46,19.59817919,5.09,6,3,4,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,87,1.5,20
176.1,4LG,3,2790.7,1.46,23.13697899,4.98,5,3,3,3,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,87,1.5,24
176.1,6LG,5,2853.3,1.01,16.36475298,5.12,4,4,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,1.0,16
145.0,6LG,3,2867.1,1.05,20.76175862,5.15,8,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.0,20
121.1,14SM,3,2926.0,0.95,22.95375723,5.07,5,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1.0,24
215.3,5SM,5,2821.2,1.3,17.03464933,5.08,3,3,4,5,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,90,1.25,16
176.1,12LG,3,2821.9,1.33,21.31247587,5.12,6,4,3,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,90,1.25,20
149.0,4LG,3,2861.7,1.27,24.39167114,5.06,3,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,90,1.25,24
252.7,5LG,5,2778.1,1.6,17.58986941,4.96,3,5,4,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,90,1.5,16
207.6,5LG,3,2779.2,1.49,19.94705202,5.04,3,5,4,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,90,1.5,20
176.1,4LG,3,2830.5,1.47,23.62768313,5.01,4,3,3,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,1.5,24
176.1,2SM,5,2819.1,1.02,16.32868825,4.97,4,3,3,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.0,16
140.3,3LG,3,2814.3,1.0,20.05915895,5.08,4,5,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1.0,20
120.0,4LG,3,2842.7,1.01,23.92605833,5.13,5,3,4,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,93,1.0,24
215.3,5SM,5,2846.7,1.28,16.92418021,5.08,3,3,3,5,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,93,1.25,16
176.1,1SM,3,2807.4,1.34,21.36238501,4.99,4,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,93,1.25,20
150.0,14SM,3,2834.6,1.24,23.43269333,5.1,4,3,3,2,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,93,1.25,24
265.0,6LG,5,2697.0,1.59,16.182,4.99,2,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.5,16
207.6,4SM,4,2755.5,1.58,20.97153179,5.09,4,5,4,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,93,1.5,20
176.1,4LG,3,2817.8,2.29,36.6426008,5.05,4,4,3,2,3,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,93,1.5,24
176.1,1SM,5,2873.1,1.03,16.8046167,4.97,6,4,3,2,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,87,1.0,16
145.0,6LG,3,2958.2,1.01,20.6053931,5.06,8,3,3,2,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,87,1.0,20
119.0,4LG,3,2932.6,0.99,24.3972605,5.07,5,3,3,2,4,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,87,1.0,24
215.3,12LG,5,2850.7,1.3,17.21277288,5.07,4,3,4,3,3,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,87,1.25,16
176.1,12LG,3,2801.6,1.29,20.52279387,4.99,8,3,3,3,3,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,87,1.25,20
150.0,13SM,4,2842.2,1.34,25.39032,5.07,4,3,5,4,4,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,87,1.25,24
252.7,5LG,5,2798.9,1.5,16.61396913,5.08,8,3,3,3,3,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,87,1.5,16
207.6,5LG,3,2786.7,1.46,19.59817919,5.09,3,4,4,2,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,87,1.5,20
176.1,4LG,3,2790.7,1.46,23.13697899,4.98,4,3,4,4,3,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,87,1.5,24
176.1,6LG,5,2853.3,1.01,16.36475298,5.12,6,3,1,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,90,1.0,16
145.0,6LG,3,2867.1,1.05,20.76175862,5.15,8,3,3,3,3,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,90,1.0,20
121.1,14SM,3,2926.0,0.95,22.95375723,5.07,7,3,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,90,1.0,24
215.3,5SM,5,2821.2,1.3,17.03464933,5.08,9,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,1.25,16
176.1,12LG,3,2821.9,1.33,21.31247587,5.12,1,4,5,3,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,90,1.25,20
149.0,4LG,3,2861.7,1.27,24.39167114,5.06,3,3,4,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,90,1.25,24
252.7,5LG,5,2778.1,1.6,17.58986941,4.96,3,3,5,4,3,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,90,1.5,16
207.6,5LG,3,2779.2,1.49,19.94705202,5.04,6,3,4,2,3,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,90,1.5,20
176.1,4LG,3,2830.5,1.47,23.62768313,5.01,4,3,4,3,3,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,90,1.5,24
176.1,2SM,5,2819.1,1.02,16.32868825,4.97,6,3,3,4,2,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,93,1.0,16
140.3,3LG,3,2814.3,1.0,20.05915895,5.08,9,3,3,3,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,93,1.0,20
120.0,4LG,3,2842.7,1.01,23.92605833,5.13,7,3,4,2,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,93,1.0,24
215.3,5SM,5,2846.7,1.28,16.92418021,5.08,7,4,3,3,4,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,93,1.25,16
176.1,1SM,3,2807.4,1.34,21.36238501,4.99,4,3,4,4,4,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,93,1.25,20
150.0,14SM,3,2834.6,1.24,23.43269333,5.1,6,3,4,4,3,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,93,1.25,24
265.0,6LG,5,2697.0,1.59,16.182,4.99,6,3,3,3,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,93,1.5,16
